{'corrected_tags': 'B-infrastructure', 'event_type': 'infrastructure', 'event_id': 2, 'doc': 'NepalEQ'}
{'corrected_tags': 'I-shelter', 'event_type': 'shelter', 'event_id': 1, 'doc': 'NepalEQ'}
1430004950.0	['ibja', 'take', 'initative', 'collect', 'fund', 'pm', 'narendra', 'modi', 'relief', 'fund', 'nepal', 'tragedy', 'trade', 'people']
1430004972.0	['help', 'make', 'happen', 'nepal', 'relief', 'fund', 'painful']
1430004981.0	['google', 'person', 'finder', 'find', 'beloved', 'ones', 'nepal', 'please', 'share']
1430004998.0	['62', 'member', 'chinese', 'international', 'search', 'amp', 'rescue', 'team', 'leaves', 'help', 'local', 'disaster', 'relief', 'sun']
1430005027.0	['urgent', 'emergency', 'relief', 'fund', 'survivors']
1430005036.0	['urgent', 'emergency', 'relief', 'fund', 'survivors']
1430005058.0	['canada', 'announces', 'million', 'nepal', 'relief', 'fund']
1430005062.0	['help', 'make', 'happen', 'rebuilding', 'nepal', 'immediate', 'relief', 'fund', '15']
{'corrected_tags': 'B-missing', 'event_type': 'missing', 'event_id': 3, 'doc': 'NepalEQ'}
1430005075.0	['person', 'finder', 'tool', 'deployed', 'help', 'relatives', 'find', 'loved', 'ones']
1430005098.0	['prayers', 'liter', 'light', 'team', 'nepal', 'still', 'trying', 'reach', 'amuda', 'mishra', 'team']
1430005104.0	['video', 'hotel', 'pool', 'incredible', 'amount', 'force']
{'corrected_tags': 'B-shelter', 'event_type': 'shelter', 'event_id': 1, 'doc': 'NepalEQ'}
1430005216.0	['army', 'announced', 'relief', 'victims']
1430005217.0	['travel', 'xp', 'trying', 'contact', 'team', 'consisting', 'abhishek', 'jain', 'divya', 'soni', 'amp', 'santosh', 'singh', 'please', 'help']
1430005220.0	['donating', 'relief', 'go']
1430005271.0	['link', 'googles', 'person', 'finder', 'tool', 'deployed', 'help', 'relatives', 'find', 'loved', 'ones', 'http']
1430005278.0	['travel', 'xp', 'trying', 'contact', 'team', 'consisting', 'abhishek', 'jain', 'divya', 'soni', 'amp', 'santosh', 'singh']
1430005293.0	['note', 'please', 'consider', 'texting', 'redcross', '90999', 'donate', '10', 'relief', 'efforts', 'nepal', 'donate', 'online']
1430005321.0	['sadly', '8000', 'sanghis', 'mobilized', 'relief', 'work', 'nepal', 'nd', 'kind', 'hearted', 'people', 'like', 'even', 'move']
{'corrected_tags': 'I-shelter', 'event_type': 'shelter', 'event_id': 1, 'doc': 'NepalEQ'}
1430005353.0	['google', 'person', 'finder', 'tool', 'deployed', 'help', 'relatives', 'find', 'loved', 'ones', 'nepal', 'telegraph']
1430005354.0	['rss', 'gone', 'nepal', 'relief', 'work', 'guys', 'ever', 'go', 'kashmir', 'even', 'floods', 'forget', 'nepal']
1430005370.0	['bjp', 'supporters', 'correct', 'praising', 'govt', 'good', 'relief', 'amp', 'rescue', 'work', 'jealous', 'con']
1430005384.0	['four', 'paf', 'aircrafts', 'left', 'nepal', 'relief', 'items']
1430005428.0	['yesterday', 'happened', 'loss', 'casualty', 'still', 'high', 'cheers', 'massive', 'amount', 'rescue', 'relief', 'material']
1430005447.0	['provide', 'relief', 'eq', 'victims', 'nepal', '130', 'acs', '30', 'bedded', 'hosp', 'army', 'drs', 'special', 'search', 'amp', 'rescue', 'teams', 'food']
1430005458.0	['great', 'game', 'rescue', 'india', 'amp', 'china', 'competing', 'regional', 'supremacy', 'humanitarian', 'relief', 'effort']
{'corrected_tags': 'B-missing', 'event_type': 'missing', 'event_id': 3, 'doc': 'NepalEQ'}
1430005485.0	['person', 'finder', 'tool', 'deployed', 'help', 'relatives', 'find', 'loved', 'ones']
1430005517.0	['fairfax', 'county', 'fire', 'rescue', 'department', 'mobilizing', 'deploym']
1430005527.0	['india', 'sends', 'rail', 'neer', 'water', 'quake', 'hit', 'nepal']
1430005537.0	['parts', 'sure', 'flights', 'normal', 'better', 'check', 'airport', 'benares']
1430005539.0	['dear', 'uvc', 'call', 'prayer', 'nepal', 'tonight', 'worship', 'time', 'together', 'tomorrow', 'relief']
1430005544.0	['india', 'sends', 'rail', 'neer', 'water', 'quake', 'hit', 'nepal']
1430005546.0	['foreign', 'govt', 'trying', 'bring', 'rescue', 'humanitarian', 'supply', 'nepal', 'direct', 'standing', 'order', 'provide']
1430005586.0	['nepal', 'government', 'great', 'job', 'trying', 'save', 'lives', 'reporting', 'death', 'toll', 'objectively']
1430005595.0	['fairfax', 'county', 'fire', 'rescue', 'department', 'mobilizing', 'deploym']
{'corrected_tags': 'B-shelter', 'event_type': 'shelter', 'event_id': 1, 'doc': 'NepalEQ'}
1430005622.0	['golden', 'opportunity', 'ask', 'modi', 'would', 'relief', 'work', 'muslim', 'country', 'nepal']
1430005629.0	['help', 'relief', 'efforts']
1430005631.0	['india', 'reaches', 'quake', 'affected', 'nepal', 'dispatches', 'rescue', 'teams', 'amp', 'relief', 'material']
1430005676.0	['google', 'deploys', 'person', 'finder', 'tool', 'aid', 'victims', 'nepalearthquake']
1430005680.0	['lamjung', 'kaha', 'kaha', 'vayo', 'please', 'inform', 'inbox', 'trying', 'map', 'areas', 'help', 'rescue', 'team']
1430005706.0	['four', 'pakistan', 'air', 'force', 'aircraft', 'carrying', 'rescue', 'relief', 'assistance', 'nepal', 'leave', 'earthquake', 'dev']
1430005713.0	['person', 'finder', 'service']
1430005715.0	['would', 'like', 'help', 'relief', 'sure', 'go']
{'corrected_tags': 'B-volunteer', 'event_type': 'volunteer', 'event_id': 0, 'doc': 'NepalEQ'}
1430005751.0	['rss', 'teams', 'reach', 'nepal', 'till', 'tomorrow', 'morning', 'start', 'relief', 'work']
1430005797.0	['finally', 'working', 'cell', 'signal', 'cab', 'airport', 'early', 'shops', 'closed', 'cell', 'data', 'spotty']
{'corrected_tags': 'B-shelter', 'event_type': 'shelter', 'event_id': 1, 'doc': 'NepalEQ'}
1430005925.0	['google', 'person', 'finder']
1430005938.0	['text', 'bgr', '80888', 'donate', '10', 'disaster', 'relief', 'fund', 'terms']
1430005982.0	['proud', 'ranjit', 'roy', 'amp', 'team', 'really', 'helpful', 'amp', 'prompt', 'trying', 'best', 'save', 'amp']
1430005995.0	['dear', 'fellow', 'beings', 'please', 'donate', 'prime', 'minister', 'relief', 'fund', 'relief']
1430006039.0	['kudos', 'taking', 'relief', 'materials', 'nepal', 'free', 'good', 'step']
{'corrected_tags': 'B-missing', 'event_type': 'missing', 'event_id': 3, 'doc': 'NepalEQ'}
1430006057.0	['since', 'yesterday', 'trying', 'tell', 'people', 'even', 'nepal', 'people', 'sharing', 'image']
1430006101.0	['pawan', 'verma', 'jdu', 'praising', 'ji', 'great', 'coordination', 'cm', 'nitish', 'kumar', 'bihar', 'relief', 'amp', 'gr']
1430006119.0	['285', 'personnel', 'india', 'national', 'disaster', 'response', 'force', 'nepal', 'relief', 'ops']
1430006123.0	['google', 'launches', 'person', 'finder', 'nepal', 'victims']
1430006174.0	['plz', 'share', 'amp', 'forward', 'maximum', 'helpline', 'numbers']
{'corrected_tags': 'B-infrastructure', 'event_type': 'infrastructure', 'event_id': 2, 'doc': 'NepalEQ'}
1430006189.0	['help', 'survivors', 'devastating', 'donate', 'nw', 'aid', 'groups', 'responding', 'emergency', 'info']
1430006198.0	['israel', 'flies', 'disaster', 'relief', 'team', 'nepal', 'jta', 'israel', 'relaying', 'emergency', 'assis']
1430006226.0	['metropolitanpolicedepartment', 'rescue', 'team', 'airport']
1430006232.0	['however', 'inc', 'patriots', 'shd', 'focus', 'relief', 'funds', 'amp', 'material', 'victims', 'pls', 'donate', 'red', 'cross', 'uday', 'fo']
1430006238.0	['pakistan', 'sending', 'four', '130', 'aircraft', 'carrying', '30', 'bedhospital', 'search', 'rescue', 'teams', 'relief', 'items', 'nepal', 'tomorrow']
1430006248.0	['please', 'help', 'last', 'update', 'around', 'hours', 'back', 'parking', 'kathmandu', 'airport']
1430006283.0	['kathmandu', 'airport', 'mess', 'outside', 'crowded', 'people', 'arrived', 'way', 'flights', 'like', 'flights', 'delayed', 'going']
{'corrected_tags': 'B-shelter', 'event_type': 'shelter', 'event_id': 1, 'doc': 'NepalEQ'}
1430006318.0	['pakistan', 'send', 'relief', 'aid', 'nepal']
1430006331.0	['share', 'spread', 'help', 'google', 'person', 'finder']
1430006348.0	['285', 'personnel', 'india', 'national', 'disaster', 'response', 'force', 'nepal', 'relief', 'ops']
1430006376.0	['standing', 'tall', 'decisive', 'action', 'evacuation', 'indians', 'relief', 'nepal', 'hallmarks']
1430006398.0	['rescue', 'intensifying', '800', 'killed', 'worst', '80', 'years']
1430006406.0	['help', 'survivors', 'devastating', 'donate', 'nw', 'aid', 'groups', 'responding', 'emergency', 'info']
1430006437.0	['sam', 'beckett', 'left', '23', '04', 'anyone', 'information']
{'corrected_tags': 'B-infrastructure', 'event_type': 'infrastructure', 'event_id': 2, 'doc': 'NepalEQ'}
1430006502.0	['must', 'watch', 'video', 'give', 'idea', 'intensity']
1430006520.0	['sure', 'flights', 'bhadrapur', 'kathmandu', 'operating', 'likely', 'route', 'suggested', 'yesterday', 'good']
1430006566.0	['relief', 'trucks', 'flagged']
1430006587.0	['data', 'service', 'barely', 'working', 'ncell', 'ktm', 'airport', 'ntc', 'means', 'pics']
1430006613.0	['24', 'hrs', 'took', 'toll', 'lives', 'long', 'way', 'relief', 'recovery', 'gratitude', 'assistance']
{'corrected_tags': 'B-shelter', 'event_type': 'shelter', 'event_id': 1, 'doc': 'NepalEQ'}
1430006637.0	['please', 'person', 'finder', '2015']
1430006666.0	['pre', 'planned', 'flight', 'nepal', 'thursday', 'dubai', 'trying', 'engage', 'relief', 'agencies', 'see', 'help']
1430006701.0	['israel', 'flies', 'disaster', 'relief', 'team', 'nepal']
1430006703.0	['china', 'prepares', 'relief', 'supplies', 'quake', 'hit', 'nepal']
1430006705.0	['must', 'watch', 'video', 'give', 'idea', 'intensity', 'htt']
1430006723.0	['idiot', 'making', 'false', 'allegations', 'really', 'concerned', 'shud', 'go', 'nepal', 'relief', 'work']
1430006731.0	['also', 'try', 'google', 'person', 'finder', 'adapted', 'find', 'ppl', 'click', 'looking', 'someone']
1430006744.0	['work', 'soon']
{'corrected_tags': 'B-infrastructure', 'event_type': 'infrastructure', 'event_id': 2, 'doc': 'NepalEQ'}
1430006760.0	['some1', 'help', 'us', 'search', 'kunal', 'deshmukh', 'director', 'jannat', 'kathmandu', 'gorkana', 'forest', 'resort']
1430006764.0	['relief', 'trucks', 'flagged']
1430006794.0	['flights', 'kathmandu', 'operating', 'per', 'schedule', 'add', 'additional', 'flights', 'kathmandu', 'required']
1430006796.0	['m7', 'going', 'really', 'really', 'nasty']
1430006806.0	['google', 'launches', 'people', 'finder', 'service', 'help', 'finding', 'missing', 'people', 'nepal']
1430006807.0	['devastating']
1430006808.0	['flights', 'kathmandu', 'operating', 'per', 'schedule', 'add', 'additional', 'flights', 'kathmandu']
1430006809.0	['please', 'person', 'finder', '2015']
1430006844.0	['share', 'know', 'someone', 'connected', 'people', 'finder']
1430006858.0	['looking', 'charities', 'supporting', 'relief', 'informed', 'list']
1430006866.0	['educated', 'fools', 'india', 'trying', 'find', 'fault', 'goi', 'relief', 'work', 'methods', 'request', 'morons', 'go', 'nepal', 'take', 'part', 'relief']
{'corrected_tags': 'I-infrastructure', 'event_type': 'infrastructure', 'event_id': 2, 'doc': 'NepalEQ'}
1430006886.0	['update', 'one', '17', 'dispatched', 'nepal', '96', 'ndrf', 'personnel', 'onboard', '15', 'tonnes', 'relief', 'material']
1430006899.0	['total', 'pop', 'hit', 'severe', 'shaking', 'moderate', 'heavy', 'damage', 'likely', '3m', 'people']
1430006905.0	['spoke', 'friend', 'involved', 'humanitarian', 'effort', 'ktm', 'bodies', 'piling', 'surreal', 'like', 'scene', 'post', 'apocalyptic', 'film']
1430006932.0	['whoa']
1430006934.0	['data', 'service', 'barely', 'working', 'ncell', 'ktm', 'airport', 'ntc', 'means', 'pics', 'barely', 'send', 'text', 'tweets']
1430006951.0	['need', 'attend', 'validate', 'life', 'quips', 'attending', 'mean', 'nothing', 'compared', 'lost', 'nepal']
1430006987.0	['prevention', 'waiting', 'fr', 'like']
1430006989.0	['someone', 'help', 'us', 'search', 'kunal', 'deshmukh', 'kathmandu', 'living', 'gorkana', 'forest', 'resort']
1430006998.0	['relief', 'effort', 'next', '72', 'hours', 'critical', 'survivors']
{'corrected_tags': 'B-shelter', 'event_type': 'shelter', 'event_id': 1, 'doc': 'NepalEQ'}
1430007028.0	['google', 'launches', 'people', 'finder', 'service', 'help', 'finding', 'missing', 'people', 'nepal']
1430007031.0	['kathmandu', 'airport', 'mess', 'outside', 'crowded', 'people', 'arrived', 'way', 'flights', 'like', 'flights', 'delayed', 'going']
1430007038.0	['kathmandu', 'needs', 'support', 'amp', 'donate']
1430007080.0	['data', 'service', 'barely', 'working', 'ncell', 'ktm', 'airport', 'ntc', 'means', 'pics', 'barely', 'send', 'text', 'tweets']
1430007090.0	['india', 'usa', 'government', 'providing', 'million', 'immediate', 'assistance', 'relief']
1430007092.0	['india', 'sends', 'aircraft', 'relief', 'supplies', 'nepal']
1430007099.0	['sending', 'money', 'one', 'fastest', 'ways', 'provide', 'relief', 'please', 'donate', 'share', 'http']
1430007102.0	['urgent', 'action', 'collecting', 'medical', 'supplies', 'medicine', 'food', 'clothes', 'sent', 'help', 'survivors', 'drop', 'chomp']
1430007109.0	['upa', 'announced', 'relief', 'package', 'rs', '1000cr', 'days', 'uttarkhand', 'tragedy', 'modi', 'acted', 'less', 'hours', 'nepal']
1430007123.0	['organisation', 'putting', 'together', 'relief', 'mission', 'nepal', 'would', 'like', 'contribute', 'please', 'let', 'know']
1430007147.0	['resumes', 'flight', 'carry', 'relief', 'material', 'free']
{'corrected_tags': 'I-shelter', 'event_type': 'shelter', 'event_id': 1, 'doc': 'NepalEQ'}
1430007149.0	['one', 'best', 'sources', 'following', 'relief', 'work']
1430007163.0	['103', 'rescused', 'indian', 'citizens', '17', 'globemaster', 'landed', 'palam', 'airport', 'delhi']
1430007199.0	['person', 'finder']
1430007205.0	['wish', 'donate', 'prime', 'ministers', 'relief', 'fund']
1430007209.0	['ndrf', 'chief', 'op', 'singh', 'headed', 'nepal', 'oversee', 'rescue', 'relief', 'ops', 'large', 'national', 'disaster', 'relief', 'force', 'deployed']
1430007215.0	['pakistan', 'send', 'relief', 'aid', 'nepal']
1430007226.0	['resumes', 'flight', 'carry', 'relief', 'material', 'free']
1430007226.0	['kathmandu', 'declared', 'state', 'emergency', 'airport', 'seems', 'closed', 'according', 'news']
1430007266.0	['wish', 'donate', 'prime', 'ministers', 'relief', 'fund']
{'corrected_tags': 'B-infrastructure', 'event_type': 'infrastructure', 'event_id': 2, 'doc': 'NepalEQ'}
1430007270.0	['kathmandu', 'place', 'affected']
1430007307.0	['wish', 'donate', 'prime', 'ministers', 'relief', 'fund']
1430007317.0	['people', 'us', 'text', 'redcross', '90999', 'give', '10', 'disaster', 'relief', 'nepal', 'finland', 'donate']
1430007336.0	['historic', 'much', 'lost', 'many', 'mourn', 'much', 'rebuild', 'hopefully', 'worst', 'stay', 'alert', 'safe', 'http']
1430007338.0	['pranksters', 'prank', 'react', 'epic', 'nepal', 'full', 'nepalipranksters', 'tv', 'woman', 'wails', 'buildin', 'falls']
{'corrected_tags': 'B-shelter', 'event_type': 'shelter', 'event_id': 1, 'doc': 'NepalEQ'}
1430007402.0	['flight', 'got', 'cancelled', 'due', 'lack', 'parking', 'space', 'kathmandu', 'airport']
1430007405.0	['wish', 'donate', 'prime', 'ministers', 'relief', 'fund']
1430007424.0	['shawansen', 'airindiain', 'resumes', 'flight', 'carry', 'relief', 'material', 'free', 'ibnlive']
1430007431.0	['looking', 'information', 'someone', 'know', 'nepal', 'track']
1430007451.0	['heart', 'amp', 'prayers', 'go', 'friends', 'nation', 'kind', 'amp', 'compassionate', 'people', 'amp', 'need', 'help', 'rebuild']
1430007455.0	['wish', 'donate', 'prime', 'ministers', 'relief', 'fund']
1430007455.0	['wish', 'donate', 'prime', 'ministers', 'relief', 'fund', 'http']
1430007455.0	['would', 'good', 'able', 'bodied', 'men', 'women', 'amongst', 'tourists', 'stay', 'back', 'relief', 'ops', 'rather', 'opting', 'flown', 'safety']
1430007488.0	['person', 'finder']
1430007508.0	['pakistan', 'send', 'relief', 'aid', 'nepal']
1430007510.0	['rss', 'started', 'relief', 'measures', 'victims', 'donate', 'relief', 'movement']
1430007515.0	['person', 'finder', '2015']
{'corrected_tags': 'I-shelter', 'event_type': 'shelter', 'event_id': 1, 'doc': 'NepalEQ'}
1430007530.0	['air', 'india', 'spicejet', 'operate', 'additional', 'flights', 'kathmandu']
1430007532.0	['srisri', 'wish', 'donate', 'prime', 'ministers', 'relief', 'fund']
1430007549.0	['damage', 'caused']
1430007583.0	['appreciate', 'relief', 'work']
1430007604.0	['nepal', 'relief', 'items', 'sent', 'nepal', 'today']
1430007606.0	['please', 'share', 'official', 'fifth', 'harmony', 'page', 'well', 'many', 'friends', 'nepal', 'need', 'help', 'thank']
{'corrected_tags': 'I-shelter', 'event_type': 'shelter', 'event_id': 1, 'doc': 'NepalEQ'}
1430007668.0	['pakistan', 'send', 'relief', 'aid', 'nepal']
1430007688.0	['air', 'india', 'spicejet', 'operate', 'additional', 'flights', 'kathmandu', 'http']
{'corrected_tags': 'B-missing', 'event_type': 'missing', 'event_id': 3, 'doc': 'NepalEQ'}
1430007810.0	['link', 'googles', 'person', 'finder', 'tool', 'deployed', 'help', 'relatives', 'find', 'loved', 'ones']
1430007811.0	['link', 'googles', 'person', 'finder', 'tool', 'deployed', 'help', 'relatives', 'find', 'loved', 'ones']
1430007841.0	['pakistan', 'send', 'relief', 'aid', 'nepal']
1430007842.0	['cold', 'night', 'last', 'night', 'people', 'spent', 'outside', 'water', 'electricity', 'death', 'toll', '970', '721', 'kathmandu']
1430007845.0	['demand', 'humanitarian', 'relief', 'massive', 'says', 'country', 'director']
1430007879.0	['india', 'rushes', 'ndrf', 'personnel', 'relief', 'material', 'nepal', 'times', 'india']
1430007887.0	['demand', 'humanitarian', 'relief', 'massive', 'says', 'mattias', 'bryneson']
1430007900.0	['google', 'deploys', 'person', 'finder', 'tool', 'help', 'survivors']
1430007900.0	['google', 'deploys', 'person', 'finder', 'tool', 'help', 'survivors']
{'corrected_tags': 'B-shelter', 'event_type': 'shelter', 'event_id': 1, 'doc': 'NepalEQ'}
1430007967.0	['regime', 'came', 'relief', 'indians', 'proved', 'expert', 'relief', 'kashmir', 'yemen', 'nepal']
1430007982.0	['prime', 'minister', 'narendra', 'modi', 'extends', 'full', 'support', 'nepal', 'rescue', 'relief', 'rehabilitation', 'speaking']
1430008015.0	['prime', 'minister', 'narendra', 'modi', 'extends', 'full', 'support', 'nepal', 'rescue', 'relief', 'rehabilitation', 'speaking', 'http']
1430008022.0	['google', 'launches', 'person', 'finder', 'service', 'track', 'missing', 'people']
1430008022.0	['google', 'launches', 'person', 'finder', 'service', 'track', 'missing', 'people']
1430008043.0	['pakistan', 'send', 'relief', 'aid', 'nepal']
{'corrected_tags': 'I-shelter', 'event_type': 'shelter', 'event_id': 1, 'doc': 'NepalEQ'}
1430008089.0	['sent', 'rescue', 'personnel', 'sniffer', 'dogs', 'specially', 'trained', 'relief', 'ops', 'pm']
